,author,published_at,updated_at,like_count,text,sentimiento
436,@rogerlombardo96,2023-12-30T16:37:53Z,2023-12-30T16:37:53Z,1,"Joe Biden needs to explain to the middle and low income people of America how allowing migrants to come to this country put them in front of us are children,the so desperately needed improvement on programs like education,law enforcement, job training the arts and music for Intercity programs . All the money they said we didn’t have WHY BIG LIE OVER  10 BILLION DOLLARS SPENT ON FEEDING MIGRANTS WHO CAME TO AMERICA NOT Vaccinated . WELL THAT AFFECTS WHO MOSTLY THE BLACK COMMUNITY IS THE MOST ACCEPTABLE TO Diseases REMEMBER WHAT THEY TOLD US ABOUT COVID OR IS THAT MISINFORMATION BECAUSE WE COLD NOT BE 6 FT TOGETHER,GO TO SCHOOL,POLICE OFFICERS AND NOW MARCH IN AND COMPLAIN THE HOTEL ROOM IS TO SMALL WHILE ARE HOMELESS AND VETS ARE ON THE STREETS YOUR CHILDERS CLASS ROOMS HAVE KIDS IN THAT CAN NOT SPEAK THE LANGUAGE AND YOUR CHILDS EDUCATION WILL SUFFER",-0.8176
437,@user-gj4ey2hp4d,2023-12-30T16:25:19Z,2023-12-30T16:25:19Z,0,"Iordanian princess haiya was sheih&quot; wife , she had stollen 39 million dollars , through British court she won the case and her husband was fined for 730 million dollar",0.5719
438,@ThePriceMaster,2023-12-30T16:07:46Z,2023-12-30T16:07:46Z,1,I can barely understand this mush mouth,0.0
439,@sivabest7144,2023-12-30T15:33:21Z,2023-12-30T15:33:21Z,0,TEST MESSAGE<br><br>TEST MESSAGE<br><br>TEST MESSAGE,0.0
440,@Hot_Cold_Blue,2023-12-30T15:19:18Z,2023-12-30T15:22:17Z,0,As time goes by more and more people will realize that Biden is a demented mass murderer and Israel&#39;s puppet.,-0.6808
441,@ctwwtc8761,2023-12-30T14:16:59Z,2023-12-30T14:16:59Z,2,this video sums up Biden so well<br>Doing things for everyone but Americans<br>Trump 2024,0.0
442,@ctwwtc8761,2023-12-30T14:16:18Z,2023-12-30T14:16:18Z,0,This video sums up Biden so perfectly<br>Doing things for everyone but Americans<br>Trump 2024,0.0
443,@chemeddinemesroua7209,2023-12-30T13:33:05Z,2023-12-30T13:33:05Z,2,You are a criminel Joe you are a killer of children💔🇵🇸,-0.6486
444,@chemeddinemesroua7209,2023-12-30T13:31:13Z,2023-12-30T13:31:13Z,2,Free Palestine 🇵🇸,0.5106
445,@user-bv5nn6vr5n,2023-12-30T12:10:59Z,2023-12-30T12:12:02Z,1,Let’s go Brandon🤬,0.0
446,@Ghost-187,2023-12-30T11:41:08Z,2023-12-30T11:41:08Z,0,Free Palestine,0.5106
447,@ronembe5758,2023-12-30T11:17:02Z,2023-12-30T11:17:35Z,1,✨👁️✝️👁️✨<br>🌏🎇🌎🎆🌍<br>        2024 <br>     🏳️❤️🏳️<br>          ☑️<br>          🔮<br>   PRESIDENT <br>     ✨🌟✨<br>       <b>JOEN</b> <br>          🗽<br>          🇺🇸<br>          🙏🏻<br>          ☑️,0.0
448,@user-sq9bi3zk4e,2023-12-30T09:23:57Z,2023-12-30T09:23:57Z,0,منو ضعیف افریده نتونم ازدواج کنم نزدیکش که رسیدم تو منو بزنی تا روزی که ظهور کنم و اونقدر از تو بکشم که سگ های زمین از گوشت تو سیر شوند.,0.0
449,@iglifiommi194,2023-12-30T06:04:16Z,2023-12-30T06:04:16Z,0,FACEZIA:REGALATE UN ROLEX AL PAPA,0.0
450,@movingforwardman3186,2023-12-30T05:10:49Z,2023-12-30T05:10:49Z,2,If the world was flat Biden would have walked off the edge years ago.,0.0
451,@EliDoesRoblox,2023-12-30T03:39:28Z,2023-12-30T03:39:28Z,0,IM AUSTRALIAN,0.0
452,@waltersuarez142,2023-12-30T02:16:51Z,2023-12-30T02:16:51Z,2,"en mexico todos se quejan de AMLO pero este señor esta por años luz mucho peor, lástima por los gringos",0.0
453,@PatrickRyan150,2023-12-30T02:11:56Z,2023-12-30T02:11:56Z,2,Senile goat,0.0
454,@user-fr7pr2cs1r,2023-12-30T02:05:11Z,2023-12-30T02:05:11Z,0,FJB AND HIS SUPPORTERS,0.4404
455,@cas5247,2023-12-30T01:31:46Z,2023-12-30T01:31:46Z,0,Joe Biden is the best investment China ever made.😂 Do your job and fix the border mess!,0.4574
456,@cheapmonks,2023-12-30T00:26:36Z,2023-12-30T00:26:36Z,0,Am I really watching this from Joe Biden&#39;s official YT account? Too open without any defenders just like Southern Border.,0.3134
457,@Vasily_23,2023-12-29T23:20:09Z,2023-12-29T23:20:09Z,4,Use me as Putin like 🇷🇺👍,0.3612
458,@robertobubniak4193,2023-12-29T21:28:05Z,2023-12-29T21:28:05Z,0,"Joe Biden boa tarde sei que e muito ocupado mas se possível mande uma mensagem para a juíza que está trabalhando pela ordem ,comente que só está acontecendo monitoramento e escolta no oceano muito obrigado fica com Deus",-0.296
459,@AveragePowderGanger,2023-12-29T20:18:05Z,2023-12-29T20:18:05Z,2,Blud is a vegetable who has 67 IQ,0.0
460,@Mandolibo,2023-12-29T19:33:16Z,2023-12-29T19:33:16Z,0,Yo Joe,0.0
461,@LucasAlves-fj2kq,2023-12-29T19:28:28Z,2023-12-29T19:28:28Z,0,Em eu não vou te falar mais nada 🇺🇲Essas merda e sua responsabilidade  ok 👮👮👮👮,0.296
462,@henrygstaad9170,2023-12-29T17:27:14Z,2023-12-29T17:27:14Z,0,Joe when are we going to see world. When should I come get you,0.0
463,@thewillofus.defend1351,2023-12-29T17:16:29Z,2023-12-29T17:16:29Z,4,What a loser 🎉,-0.5267
464,@oKyeahThen,2023-12-29T16:56:08Z,2023-12-29T16:56:08Z,1,"you lost my vote. ive voted for you, but not anymore. we need a stronger leader. step aside and get someone better for the Democrat party.",0.8793
465,@user-gj4ey2hp4d,2023-12-29T14:11:14Z,2023-12-29T14:11:14Z,0,I wrote to Mr Brat Pitt to occur flooding you need to use ocean water,0.0
466,@ItsmeRenceman,2023-12-29T14:10:34Z,2023-12-29T14:10:34Z,0,Masa Bapa President Amerika di bilang penggecut sama iran dan kilang america berapa kali diserang sama hazbullah dan iran serang balik Bapa President Amerika ke iran hancurkan jg kilang minyak mereka biar mereka miskin karena mereka bilang bapa takut perang sama iran Bapa President Amerika Joe Bident ayoo bapa.,0.0
467,@ionutbadea7915,2023-12-29T13:13:10Z,2023-12-29T13:13:10Z,149,"&quot;When I met Zelensky I didn&#39;t feel alone&quot;. That&#39;s ... yeah, that&#39;s how that works.",0.296
468,@open_minded7983,2023-12-29T12:48:13Z,2023-12-29T14:50:11Z,5,You can literally see he&#39;s reading a script and how he&#39;s looking. He isn&#39;t looking directly at the camera,0.0
469,@jeffw8218,2023-12-29T12:05:19Z,2023-12-29T12:05:19Z,4,Is there a SINGLE net-paying tax payer who supports Joe Biden?,0.3612
470,@jeffw8218,2023-12-29T12:04:37Z,2023-12-29T12:04:37Z,4,"Find me ONE person who supports Joe Biden 😂😂. <br>And no, Democrats politicians and bureaucrats don’t count.",0.0772
471,@user-ko4wp8hk1i,2023-12-29T11:11:24Z,2023-12-29T11:11:24Z,0,Please helpe sir aahana doctor by Parvez 009,0.3182
472,@user-vr1fz2tc5u,2023-12-29T10:43:57Z,2023-12-29T10:43:57Z,0,"Human beings know they have to respect privacy, but curiosity is stronger than it should be. Curiosity must have limits. The only border that must be respected is between the earth and the universe.",0.8625
473,@user-vr1fz2tc5u,2023-12-29T10:26:00Z,2023-12-29T10:26:00Z,0,see the positive side so no one sees what you do,0.2748
474,@user-vr1fz2tc5u,2023-12-29T09:19:19Z,2023-12-29T09:19:19Z,0,human being abused too much there is not much to do now it will reach the top and it will look like it is purple material and as big as the width of the earth but it is not purple,0.0129
475,@LoganIsSupaCool,2023-12-29T08:59:40Z,2023-12-29T08:59:40Z,2,Get this man some ice cream,0.0
476,@user-ps4ws7df8f,2023-12-29T08:50:13Z,2023-12-29T08:50:13Z,1,"Complimente bidene ați făcut românași mondiali,California voastră a schimbat istoria și locurile,California voastră a încoronat diavolul",0.0
477,@marattenishev1381,2023-12-29T06:45:52Z,2023-12-29T06:45:52Z,0,Very useful as for me,0.4927
478,@arjunchatterjee875,2023-12-29T06:31:57Z,2023-12-29T06:31:57Z,0,What is Biden doing that Satanyahoo Erdoggan and Plutin aren&#39;t doing?,0.0
479,@user-gj4ey2hp4d,2023-12-29T05:29:07Z,2023-12-29T05:29:07Z,0,Iordanian and denmarks are same and greenlands also,0.0
480,@desireelee5390,2023-12-29T03:16:46Z,2023-12-29T03:16:46Z,2,The idea of voting for 2 racists and people still support them is beyond me 😂 anyone but these clowns 2024,-0.1027
481,@MethodiousMind,2023-12-29T00:35:57Z,2023-12-29T00:35:57Z,1,Ratioed. I’m surprised they left the comment section open.,0.2263
482,@SabrinaCampbell-uy8eb,2023-12-28T23:08:47Z,2023-12-28T23:08:47Z,1,Going to have a bath now. 🙏🇯🇲✌️,0.0
483,@dagotom6588,2023-12-28T22:56:31Z,2023-12-28T22:56:31Z,0,Come on Joe get going we need you to win in 24.,0.5859
484,@wesleylouisharris,2023-12-28T22:25:18Z,2023-12-28T22:25:18Z,0,We need a new president cause all he did is lied everything he said he did not do it went back.on his own  promises i not going built Donal Trump then said he is at less Donald Trump was getting things done even almost had the Taliban join the UN but Joe all he did was tell lies       Trump 2024,-0.4767
485,@metrocustomer3367,2023-12-28T21:57:40Z,2023-12-28T21:57:40Z,2,Biden you are partner in war crimes against  the Palestinian people,-0.5994
486,@metrocustomer3367,2023-12-28T21:56:43Z,2023-12-28T21:56:43Z,1,Biden how many Palestinian kids you killed today,-0.6705
487,@oprsn,2023-12-28T21:35:26Z,2023-12-28T21:35:26Z,1,"Спасибо. Россия справится и с вами, и с Украиной, и с Путиным.",0.0
488,@SabrinaCampbell-uy8eb,2023-12-28T21:03:23Z,2023-12-28T21:03:23Z,0,Im cleaning my room too. 🇯🇲✌️🙏,0.0
489,@shinski8114,2023-12-28T20:27:56Z,2023-12-28T20:27:56Z,0,"i dont want this staff TOUCHING  US  Gov job every again. We need younger, driven guys and girls in there. 99 percent of these mfers hjave been in office for 40+ years!! You wonder why nothing changes!!",-0.3378
490,@donkichotez3,2023-12-28T19:27:29Z,2023-12-28T19:27:29Z,0,Panie Biden WE THE PEOPLE ASK YOU ....Gdzie jest ta solidarity with Poland  SOLIDARNOŚĆ  mit Polen when free speach is taken over tzn. ZABRANA  by Mr Tusk? Best greetings and regards,0.91
491,@user-nr2dk5kj,2023-12-28T18:21:29Z,2023-12-28T18:21:29Z,0,🖕 Joe Biden..FREEE PALESTINE 🇵🇸..,0.0
492,@Joh_290,2023-12-28T17:52:46Z,2023-12-31T17:47:21Z,0,"This dude needs to get in impeach. There should be an age restriction. I mean, you can run as President when you&#39;re seventy, but not 80 years old. This dude isn&#39;t even gonna make it to the second election. What if he has a heart attack in office? What if he gets Alzheimer&#39;s did the government think that?",-0.7236
493,@scooby0000,2023-12-28T17:18:19Z,2023-12-28T17:18:19Z,7,Biden + Harris + Pelosi. Conclusion: America is falling apart and is almost bankrupt ☠️. <br>Please give me Trump back !,-0.6368
494,@heatison11,2023-12-28T17:15:06Z,2023-12-28T17:15:06Z,3,"Like this comment if you dislike the video, because youtube removed your ability to see the amount of dislikes",-0.128
495,@marvinthemo-fomartian3321,2023-12-28T16:54:12Z,2023-12-28T16:54:12Z,1,The ratio of negative comments to positive comments is more accurate than the vote count of the 2020 election.  😂,-0.0258
496,@ronaldgundrum2174,2023-12-28T16:38:36Z,2023-12-28T16:38:36Z,3,We all will pray for you for your retirement 2024.,0.3182
497,@jeremyshields8285,2023-12-28T16:24:52Z,2023-12-28T16:24:52Z,0,RFK 24!! 🦅🦅,0.0
498,@sjohnson9536,2023-12-28T16:21:46Z,2023-12-28T16:21:46Z,1,"He’s doing such a bang up job here. People are forced to take out loans just to buy groceries and thousands of illegals storming into the country on a weekly basis, but hey…Ukraine just loves us! Tell that to the struggling families here who can barely afford to have a roof over their heads or food on the table. Anyone up for another 4 years of this misery?",-0.7908
499,@re-electBiden2024,2023-12-28T16:17:12Z,2023-12-28T16:17:12Z,1,Biden 2024,0.0
500,@JeffDrennen,2023-12-28T13:22:26Z,2023-12-28T13:22:26Z,3,"Can&#39;t wait to see you lose in 2024, Joe.",-0.4019
501,@kingskullrecap,2023-12-28T12:22:31Z,2023-12-28T12:22:31Z,1,🤡🤡🤡,0.0
502,@user-ve8kf5sx6v,2023-12-28T11:54:44Z,2023-12-28T11:54:44Z,0,I love you daddy and mummy❤,0.6369
503,@user-kj7uy5lj2x,2023-12-28T11:47:44Z,2023-12-28T11:47:44Z,0,Kow america total wong dmgedeng  di masa bodohi widodo tao soal aku lha yoo salahmu drwe wong widodo rawani den biden kemaki wani tapi,0.0
504,@unclearquestions,2023-12-28T11:05:24Z,2023-12-28T11:05:24Z,1,Nein,0.0
505,@user-kj7uy5lj2x,2023-12-28T09:28:16Z,2023-12-28T09:28:16Z,0,Bongsomu janjane ndue harga diri pora !!!!,0.0
506,@TrueSpace61,2023-12-28T08:37:49Z,2023-12-28T08:37:49Z,1,Xi Jinping is not a dictator - he was fairly elected in a way suiting the Republic. The us president is more of a dictator than him. He is the most gigachad leader in the world today.,0.0
507,@TrueSpace61,2023-12-28T08:28:26Z,2023-12-28T08:28:26Z,0,"My man, the ideas of the us are war crimes, invasions, propaganda, misinformation, and oppression.",-0.802
508,@TrueSpace61,2023-12-28T08:27:29Z,2023-12-28T08:27:29Z,0,&quot;Not controlled by the US&quot; just proves that the us is such a warmongering country.,-0.5423
509,@user-lj1pr1jn4g,2023-12-28T08:12:15Z,2023-12-28T08:12:15Z,0,"hey  Joe,  where  is  zelensky ??",0.0
510,@Kingrhys12345,2023-12-28T06:41:44Z,2023-12-28T06:41:44Z,0,You guys I don’t like or dislike how Biden but one man can not ruin the world even if he somehow ruins are country in 4 years! Only 4 years we will recover we are a very powerful country and no president is perfect lies deception trickery is common but there is nothing we can do but vote!,-0.4916
511,@CasualJohnn,2023-12-28T06:13:28Z,2023-12-28T06:13:28Z,1,ice cream,0.0
512,@user-xl7xh8sb8o,2023-12-28T05:06:05Z,2023-12-28T05:06:05Z,0,Joe is nothing but a useful tool for the evil that guides him,-0.8809
513,@muhammaddahlan830,2023-12-28T03:23:17Z,2023-12-28T03:23:17Z,0,"Presiden Joe bidan :<br><br>Pembayaran HIJIR ISMAIL ATAU HUTANG PADA :<br><br>1. Kapal laut, pesawat, isi dalam PALKA kapal laut, pada Sumba - sabu - Rote - semau - Timor<br><br>2. Pembayaran hutang HIJIR Ismail berupa MATA UANG RUPIAH jakarta yang di bayarkan ditukar dengan mata uang U$D DOLLAR AMERIKA SERIKAT selama, 713 tahun pada Sumba sabu Rote semau Timor sampai abad tidak ketemu abad yang akan datang abad yang tidak ketemu penghujung abad yang akan datang Desember, 2023 🕋🏟️🚝🚝🚝✈️🚅🚅🌖⛵⛵⛵🏬🏬🏬🏬🏰🏰🕍🕍🏰🏰🏰",0.0
514,@ohTedros,2023-12-28T01:51:33Z,2023-12-28T01:51:33Z,4,How is this guy our president??,0.0
515,@robertobubniak4193,2023-12-28T01:49:01Z,2023-12-28T01:49:01Z,0,"Presidente Biden boa noite não sei nada dos acordos militares e também não é o momento espero que o pais esteja unido só penso em minha filha e sei que vai dar tudo certo um abraço torci muito para sua reeleição sei que é a melhor presidente para os Estados Unidos sinto o dever cumprido por ajudar na sua reeleição...,,❤",0.0
516,@xUser22,2023-12-28T01:22:57Z,2023-12-28T01:22:57Z,1,Trump 2024,0.0
517,@ChevyStowe,2023-12-28T01:07:12Z,2023-12-28T01:07:55Z,0,:3 🇺🇸,0.5106
518,@SunRunner-TVchannel,2023-12-27T23:35:29Z,2023-12-27T23:35:29Z,0,Joe go forward don&#39;t worry,-0.4404
519,@ElaborateTiger,2023-12-27T22:55:11Z,2023-12-27T22:55:11Z,1,"Joe, me and my Christian church would like to thank you for saving America from Trumps reign. The members of the church and I pray to you every night for what you have done for this country. We love you Biden you are our savior!",0.8955
520,@harishafiy1209,2023-12-27T22:41:39Z,2023-12-27T22:41:39Z,0,Joe trump call you a ice cream eater,0.0
521,@bluenatic_int,2023-12-27T20:31:23Z,2023-12-27T20:31:23Z,1,"Thanks, keep up fighting for justice.",0.5859
522,@dono64,2023-12-27T20:20:33Z,2023-12-27T20:20:33Z,0,You’re a clown!!!,0.0
523,@brahimed-dahby6866,2023-12-27T20:04:50Z,2023-12-27T20:04:50Z,0,"Truly, Joe Biden is better than Trump",0.7003
524,@zvonkoperic4853,2023-12-27T20:03:42Z,2023-12-27T20:03:42Z,1,Stop voting DUMERCRAP,-0.296
525,@rekajyane5776,2023-12-27T18:50:22Z,2023-12-27T18:50:22Z,1,"Joe Biden , why don&#39;t you go to the Palastinia🇵🇸 pepole and alwasy support israel🇮🇱🤮 ?",0.4019
526,@josebarreto9574,2023-12-27T18:43:17Z,2023-12-27T18:43:17Z,0,América a sido invadida,0.0
527,@DIABO1986..,2023-12-27T16:11:08Z,2023-12-27T16:11:08Z,0,"SALVE APOLION O REI DO INFERNO, EM 2024 ACERTO DE CONTAS DA HUMANIDADE COM O MEU PAI APOLION.",0.0
528,@zakizhafran1219,2023-12-27T15:01:14Z,2023-12-27T15:01:14Z,0,free palestine,0.5106
529,@osyoso_ilonggo,2023-12-27T14:00:52Z,2023-12-27T14:00:52Z,1,"No, Sir. Please retire. Give it to someone or to those that can&#39;t only maintain the status quo, but ignite the entire world citizens.",0.0129
530,@mohanrai_Official,2023-12-27T08:23:29Z,2023-12-27T08:23:29Z,0,World´S Number one Leader US President,0.0772
531,@valboolin3538,2023-12-27T07:25:03Z,2023-12-27T07:25:03Z,1,💖,0.0
532,@user-gj4ey2hp4d,2023-12-27T06:35:17Z,2023-12-27T06:35:17Z,0,"I also think that Trunp had hidden the small weapons like guns somewhere around where he lives , and you need to chech such places like forests and graves , because reasontly our police had found some hidden guns in graves , Trump is leader of terroriitic groups",-0.3182
533,@user-gj4ey2hp4d,2023-12-27T06:04:26Z,2023-12-27T06:04:26Z,0,"I like both countries Britain and Russia , I hope that Americans are the same like Britain",0.7845
534,@user-gj4ey2hp4d,2023-12-27T06:00:28Z,2023-12-27T06:00:28Z,0,I also think that Trump transfers a large amount of money to germany and dutch republic,0.0
535,@user-gj4ey2hp4d,2023-12-27T05:58:29Z,2023-12-27T05:58:29Z,0,"You need to chech the area where Trump lives , I think that he has many terrorists with him , that is why he is too sure about himself",-0.4215
536,@user-vh6wj1jh6o,2023-12-27T05:17:07Z,2023-12-27T05:17:36Z,0,О Байден вы же типа демократы у вас там много бомжей на улице почему тебе не решать эту вопрос. Ведь самая глупая государства это те государства которые разрешает употреблять наркотики и при этом борется против наркомания . И ещё хочет кого-то учит как править.,0.0
537,@user-gj4ey2hp4d,2023-12-27T05:02:10Z,2023-12-27T05:02:10Z,0,I actually wanted to say I am not quit sure about the Africans but I have a doubt on them,-0.5763
538,@shafeeka9049,2023-12-27T04:54:34Z,2023-12-27T04:54:34Z,0,Dinoser bidon,0.0
539,@aqeelahmad4795,2023-12-27T04:22:28Z,2023-12-27T04:22:28Z,0,King aqeel,0.0
540,@lilyoquendo3485,2023-12-27T03:28:26Z,2023-12-27T03:28:26Z,1,Send the troops to our Mexican border! Close the border!!!! Now!!!!!,0.0
541,@rayansafdari9725,2023-12-27T01:08:29Z,2023-12-27T01:08:29Z,1,🤡,0.0
542,@SabrinaCampbell-uy8eb,2023-12-27T00:32:02Z,2023-12-27T00:32:02Z,0,Remember Jesus cares. 🇯🇲✌️🙏,0.4588
543,@SabrinaCampbell-uy8eb,2023-12-27T00:31:42Z,2023-12-27T00:31:42Z,0,Thank you. 🇯🇲✌️🙏,0.3612
544,@PikachuPromo,2023-12-26T18:23:35Z,2023-12-26T18:23:35Z,3,TRUMP 2024 🇺🇸 🇺🇸 🇺🇸,0.0
545,@letsgobrandon9017,2023-12-26T17:53:13Z,2023-12-26T17:53:13Z,4,Is YouTube banning democrat comments? Why doesn’t anyone here support Biden? 😂😂😂😂😂<br><br>81 million votes 😂😂😂😂<br><br>You’re gonna get embarrassed without mail in ballots,0.1431
546,@omairadaza7066,2023-12-26T17:27:50Z,2023-12-26T17:27:50Z,1,Si ves esto Dios te bendiga,0.0
547,@lilyoquendo3485,2023-12-26T16:33:42Z,2023-12-26T16:33:42Z,0,"We need to produce our own energy, close our borders and send people back so they can apply legally. We are supporting illegals and don’t have money for our needy. Our tax dollars are being sent abroad. Biden is doing a very bad job and as a Cuban family that escaped the criminal totalitarian dictatorship of Cuba, Biden is friendly with and generous with the Cuban regime, giving secrets and information to Rocha (Cuban spy) which the Castros sold our secrets to their friends Iran, Russia, China. There is way more corruption than this in the Biden family that is all over the news and won’t get into. This administration is not for us the American people. Not endorsing one party or the other but my eyes are open and aware. We are in trouble and can’t wait for the next election because this president is not fit and the politician around him are accomplices and to blame for the state or our republic.",-0.822
548,@user-zp1xt3qh5z,2023-12-26T16:11:55Z,2023-12-26T16:11:55Z,1,I&#39;m late dont know your birthday yesterday happy birthday ❤❤❤❤ 🎂🎈 which you very happy life 🎉❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0.8126
549,@394pjo,2023-12-26T15:57:51Z,2023-12-26T15:57:51Z,2,"Interesting quote from last month&#39;s Business Insider magazine: <i>&#39;The three largest employers in Russia are the oil and gas industry, the Shipbuilding industry and the Nuclear Power industry.  The three largest employers in the United States are Walmart, McDonalds and Home Depot.&#39;</i>",0.6705
550,@lowlytarnis,2023-12-26T14:49:50Z,2023-12-26T14:49:50Z,0,The border Crisis that Biden created isnt enough to remove from him Ballot?,-0.4767
551,@acharyadrprofnitinsharmaac2012,2023-12-26T12:40:20Z,2023-12-26T12:40:20Z,0,Respected Sir Joe Biden I IILCJJADPNSA is a Law abiding citizen of The Great Whole World. I beg to say that we all/We Hope and Wish The Great America The Great United States of America and Always Respected Americans will Always Remain Safe Secure with Love Peace Affection Prosperity Respect in The Great Whole World. Always Regards from me. IILCJJADPNSA,0.9941
552,@bocahndeso8186,2023-12-26T12:26:55Z,2023-12-26T12:26:55Z,1,Old and almost sleep! FOREVER!,0.0
553,@Yaboynonymous,2023-12-26T11:59:25Z,2023-12-26T11:59:25Z,0,Trump praises dictators and shames American ideals. Biden does the opposite. America can’t lead the world if we don’t have a President who thinks we should.,0.3612
554,@TazLitty,2023-12-26T07:43:01Z,2023-12-26T07:43:01Z,1,How come we can help Ukraine but not Palestine ?,0.2144
555,@user-gj4ey2hp4d,2023-12-26T07:08:11Z,2023-12-26T07:08:11Z,0,I have big suspects on eauropians and Africans,-0.34
556,@user-gj4ey2hp4d,2023-12-26T07:00:11Z,2023-12-26T07:00:11Z,0,"I could be sometimes mistaken for example I could be mistaken in Monica Belluchi , but to be sure is best to take blood tests",0.8047
557,@user-gj4ey2hp4d,2023-12-26T06:56:19Z,2023-12-26T06:56:19Z,0,"I wrote quit a lot of such things to Mr. Brad Pitt , why didnt he apply to you",0.0
558,@user-gj4ey2hp4d,2023-12-26T06:53:59Z,2023-12-26T06:53:59Z,0,"Mr President Biden if you keep your weapons with yourself , you would achieve more , from those materials you could make pipes to take the ocean water through out your country , if you use ocean water , the earth would get dry and you would get more land and treasueres under the ocean water",-0.4404
559,@assault_group,2023-12-26T05:55:48Z,2023-12-26T05:55:48Z,1,🇺🇦🤝🇺🇸,0.0
560,@tuzktanarzian5582,2023-12-26T04:03:04Z,2023-12-26T04:03:04Z,1,How are you guys not playing the “Smelly Cat” song from Friends? Both Trump and Biden are old so the term “Cat” also means man. Smelly Man! How am I not seeing this everywhere? Give HIM a nickname for once. For all of us,0.4871
561,@SyedMansoor-vl8xd,2023-12-26T03:44:18Z,2023-12-26T03:44:18Z,0,Sma joe biden final riots 11 5 2019 cmp sm ahmad Aligarh line dr6 bismillah Libyan Dinar allah akbar iiiiiiiii bdt pkr auk USD pound shashikant... allah akbar for great,0.2023
562,@user-ev8fn3fs9i,2023-12-26T02:53:04Z,2023-12-26T02:53:04Z,0,Oralia Cervantes she make fraud whit joe biden,-0.5859
563,@eternalwarrior5318,2023-12-26T01:58:58Z,2023-12-26T01:58:58Z,4,this county is JACKED UP 😂,0.0
564,@droneicecreammaker,2023-12-26T01:49:10Z,2023-12-26T01:49:10Z,0,Musk Drone for Jupiter president,0.0
565,@cashbrooks7223,2023-12-26T01:39:54Z,2023-12-26T01:39:54Z,0,They arrest you for 3 months you loss your car your job your house wife children and the government will have done nothing for you,-0.5719
566,@user-hb1po1tv2k,2023-12-26T00:52:34Z,2023-12-26T00:52:34Z,0,He is a liar.,-0.5106
567,@MMMM-xm7pj,2023-12-26T00:25:12Z,2023-12-26T00:25:12Z,1,Merry Christmas for you Mr. President and Family.,0.5423
568,@Nintendofan64,2023-12-25T23:41:57Z,2023-12-25T23:41:57Z,2,Trump is better,0.4404
569,@benedictcherlet8583,2023-12-25T23:08:44Z,2023-12-25T23:08:44Z,0,u okay joe? one take? or one million?,0.3485
570,@chasetransportation420,2023-12-25T22:43:58Z,2023-12-25T22:43:58Z,129,"The country, the world is falling apart because of this guy. And these  types of people.",-0.1531
571,@user-bu6tg6om5u,2023-12-25T22:41:30Z,2023-12-25T22:42:34Z,0,"Hey, old guy alien!<br>Are ready to lose all your alien magic in every world you are in? I&#39;m taking it away from you. No power for you. You abused it, I wonder how many of you reincarnated into a human? That&#39;s how horrible you are as an alien... Humans have no magic abilities, and now neither do you",-0.8765
572,@dobsacamano,2023-12-25T21:42:54Z,2023-12-25T21:42:54Z,1,You&#39;re an embarrassment.,-0.4404
573,@ricardodsavant2965,2023-12-25T21:35:15Z,2023-12-25T21:35:15Z,0,"Bro, you said you&#39;d pay for my student loan but it never happened!! What&#39;s up???? 😭",-0.4106
574,@commonsenseworld,2023-12-25T21:06:06Z,2023-12-25T21:06:06Z,2,Biden the clown. Dems are done.,0.0
575,@user-gj4ey2hp4d,2023-12-25T18:48:20Z,2023-12-25T18:48:20Z,0,"To be sure you could take blood test of yourself and take blood test from trump , I deafenatly sure that trump is german , you could compare both yours and his blood tests , there would be differences",0.5574
576,@user-gj4ey2hp4d,2023-12-25T18:27:55Z,2023-12-25T18:27:55Z,0,"As they could  take suntan , waar eyelenses , diy their hair , both sexes male and female",0.0
577,@user-gj4ey2hp4d,2023-12-25T18:23:29Z,2023-12-25T18:23:29Z,0,My duity is to worn you some arabians  could be germans,-0.296
578,@user-gj4ey2hp4d,2023-12-25T18:16:03Z,2023-12-25T18:16:03Z,0,"The other proof the queen of Iordanian country is blond german , but she diyed her hair to dark brown , same thing has done monicca beluccia ,  my hair is dark brown and  I am very beautifull woman . I think they had seen me in London and have decided to copy me , one more interesting fact is that the sister of Iordanian queen was the run away wife of one of the sheih or the king of saud arabia",0.611
579,@user-gj4ey2hp4d,2023-12-25T18:02:03Z,2023-12-25T18:02:03Z,0,"The other proof reasantly been cought a large amount of drugs in our country which were arrived from germany and America , I blame in it trump , When I worked in Russia I saw many russians drug takers , they were arrived from germany through poland and ukrain , germans destroyed many lifes of russian sitizens , now they began to destroy our lives with drugs , we have been suffering from war with our neighbour coutries , in that war were guilty the sitizens of tatarstan eauropians , tatars are eauropiens but they took place in Russia , the germans are spread out in everywhere",-0.8979
580,@user-gj4ey2hp4d,2023-12-25T17:48:20Z,2023-12-25T17:48:20Z,0,"The other proof is that germans live in small territory in australia , and there is an australian country in europe",0.0
581,@user-gj4ey2hp4d,2023-12-25T17:45:07Z,2023-12-25T17:45:07Z,0,The other proof is that the embassy of arabia is situated at the back of our parliament house or white house . The leaders of Iordania are germans  and whole nation is also germans,0.0
582,@user-gj4ey2hp4d,2023-12-25T17:38:46Z,2023-12-25T17:38:46Z,0,The other proofs are medvedeev the ex president of russia is also similar to merkell,0.0
